Longitude;Latitude;Name;Speed;Course;Time
-2.66133;65.2973;Punkt D00676;4.80129589636978;187;60
-2.58333;65.2473;Punkt D00677;2.19654427647686;127;60
-2.46533;65.1973;Punkt D00678;9.60259179273956;35;60
-2.19733;65.1667;Punkt D00679;1.59395248381507;225;62
-2.11067;65.1347;Punkt D00680;2.19654427647686;330;60
-2.18267;65.152;Punkt D00681;8.00863930892449;219;60
-2.29467;65.1787;Punkt D00682;4.19870410370798;258;62
-2.39733;65.2047;Punkt D00683;3.40172786180045;302;60
-2.42267;65.212;Punkt D00684;4.00431965446224;321;14
-2.43133;65.2333;Punkt D00685;2.60475161989292;89;46
-2.332;65.2013;Punkt D00686;3.20734341255471;144;60
-2.21867;65.178;Punkt D00687;2.79913606913866;112;60
-2.24733;65.192;Punkt D00688;3.20734341255471;303;62
-2.34467;65.2287;Punkt D00689;3.20734341255471;278;60
-2.31733;65.226;Punkt D00690;2.79913606913866;122;60
-2.21667;65.2047;Punkt D00691;2.79913606913866;59;60
-2.15133;65.2293;Punkt D00692;3.40172786180045;47;62
-2.25067;65.2;Punkt D00693;9.1943844493235;103;60
-2.252;65.1653;Punkt D00694;2.60475161989292;26;60
-2.31267;65.19;Punkt D00695;2.79913606913866;281;60
-2.44067;65.2053;Punkt D00696;3.40172786180045;278;62
-2.57067;65.22;Punkt D00697;3.20734341255471;284;60
-2.69733;65.246;Punkt D00698;3.79049676029193;321;60
-2.78267;65.2913;Punkt D00699;2.9935205183844;308;60
-2.87533;65.3327;Punkt D00700;2.19654427647686;315;62
-2.782;65.3193;Punkt D00701;3.79049676029193;136;60
-2.71067;65.27;Punkt D00702;3.79049676029193;128;60
-2.626;65.2253;Punkt D00703;3.20734341255471;145;60
-2.512;65.204;Punkt D00704;3.40172786180045;73;60
-2.37667;65.1913;Punkt D00705;4.00431965446224;78;62
-2.246;65.176;Punkt D00706;3.40172786180045;115;60
-2.13333;65.1473;Punkt D00707;3.59611231104619;123;60
-2.05267;65.136;Punkt D00708;0.796976241907534;25;60
-2.05133;65.136;Punkt D00709;1.39956803456933;77;4
-2.034;65.1513;Punkt D00710;1.39956803456933;14;58
-2.00533;65.1527;Punkt D00711;10.8077753780631;137;60
-1.98;65.1067;Punkt D00712;3.40172786180045;290;60
-2.08133;65.1427;Punkt D00713;3.59611231104619;303;62
-2.178;65.138;Punkt D00714;5.20950323978583;147;60
-2.06;65.118;Punkt D00715;3.20734341255471;66;60
-1.93067;65.1027;Punkt D00716;3.40172786180045;139;60
-1.81667;65.0953;Punkt D00717;4.80129589636978;42;60
-1.776;65.1467;Punkt D00718;3.59611231104619;32;62
-1.73067;65.174;Punkt D00719;2.9935205183844;179;60
-1.79333;65.1307;Punkt D00720;3.59611231104619;260;60
-1.90133;65.1413;Punkt D00721;3.20734341255471;317;60
-1.712;65.116;Punkt D00722;7.79481641475417;59;62
-1.62533;65.0647;Punkt D00723;9.00000000007776;203;60
-1.938;65.0653;Punkt D00724;9.40820734349382;292;60
-2.26933;65.16;Punkt D00725;9.60259179273956;303;60
-2.584;65.2607;Punkt D00726;10.2051835854014;320;60
-2.88333;65.2873;Punkt D00727;4.19870410370798;301;122
-2.978;65.326;Punkt D00728;3.40172786180045;310;60
-3.10867;65.346;Punkt D00729;4.00431965446224;318;60
-3.218;65.38;Punkt D00730;3.59611231104619;308;62
-3.322;65.4173;Punkt D00731;2.3909287257226;241;60
-3.25533;65.38;Punkt D00732;3.20734341255471;128;60
-3.154;65.3427;Punkt D00733;2.3909287257226;152;60
-3.06133;65.304;Punkt D00734;3.79049676029193;139;62
-2.932;65.2847;Punkt D00735;4.39308855295372;132;60
-2.80333;65.2953;Punkt D00736;3.40172786180045;33;60
-2.8;65.3147;Punkt D00737;0;15;60
-2.95333;65.3173;Punkt D00738;8.00863930892449;275;62
-3.10067;65.3053;Punkt D00739;2.79913606913866;327;60
-3.20733;65.3293;Punkt D00740;3.40172786180045;258;60
-3.30533;65.364;Punkt D00741;4.60691144712404;305;60
-3.366;65.406;Punkt D00742;2.79913606913866;258;62
-3.488;65.4213;Punkt D00743;3.40172786180045;297;60
-3.59333;65.4293;Punkt D00744;4.19870410370798;163;60
-3.484;65.408;Punkt D00745;4.00431965446224;113;60
-3.38667;65.3733;Punkt D00746;3.40172786180045;129;60
-3.28267;65.3607;Punkt D00747;4.99568034561552;351;62
-3.37933;65.3973;Punkt D00748;3.40172786180045;333;60
-3.49067;65.4233;Punkt D00749;3.59611231104619;294;60
-3.534;65.4653;Punkt D00750;2.79913606913866;16;62
-3.65333;65.4787;Punkt D00751;9.7969762419853;6;60
-3.63533;65.538;Punkt D00752;3.40172786180045;10;60
-3.63267;65.5993;Punkt D00753;5.40388768903157;12;60
-3.60933;65.6607;Punkt D00754;4.99568034561552;44;62
-3.56133;65.7173;Punkt D00755;2.9935205183844;2;60
-3.50467;65.7407;Punkt D00756;3.20734341255471;132;40
-3.47333;65.7267;Punkt D00757;4.39308855295372;176;20
-3.52;65.672;Punkt D00758;2.9935205183844;182;60
-3.58133;65.6193;Punkt D00759;4.99568034561552;165;62
-3.608;65.5633;Punkt D00760;3.40172786180045;172;60
-3.62867;65.5073;Punkt D00761;4.99568034561552;215;60
-3.71467;65.4993;Punkt D00762;4.19870410370798;326;60
-3.75667;65.5127;Punkt D00763;1.80777537798538;190;62
-3.75067;65.5247;Punkt D00764;2.9935205183844;20;60
-3.84;65.55;Punkt D00765;2.60475161989292;57;60
-3.72533;65.584;Punkt D00766;2.00215982723112;50;60
-3.59667;65.6073;Punkt D00767;4.00431965446224;61;60
-3.514;65.6367;Punkt D00768;2.60475161989292;10;62
-3.61067;65.6067;Punkt D00769;3.59611231104619;226;60
-3.73533;65.5847;Punkt D00770;2.79913606913866;205;60
-3.778;65.5353;Punkt D00771;3.59611231104619;241;60
-3.89067;65.5067;Punkt D00772;3.40172786180045;239;62
-3.99667;65.4753;Punkt D00773;3.59611231104619;232;60
-4.122;65.494;Punkt D00774;3.59611231104619;321;60
-4.09667;65.4793;Punkt D00775;2.19654427647686;97;60
-4.01867;65.5153;Punkt D00776;2.9935205183844;27;62
-3.948;65.5547;Punkt D00777;0;29;60
-4.08933;65.578;Punkt D00778;9.60259179273956;23;60
-4.05667;65.5593;Punkt D00779;2.79913606913866;55;60
-4.04667;65.5967;Punkt D00780;4.99568034561552;303;62
-4.142;65.6033;Punkt D00781;3.59611231104619;222;60
-4.24333;65.6153;Punkt D00782;4.00431965446224;79;60
-4.10133;65.5967;Punkt D00783;3.59611231104619;136;60
-4.018;65.5427;Punkt D00784;3.59611231104619;176;62
-4.08467;65.542;Punkt D00785;3.40172786180045;314;60
-4.16467;65.5867;Punkt D00786;4.39308855295372;13;60
-4.222;65.6367;Punkt D00787;3.79049676029193;333;60
-4.248;65.6973;Punkt D00788;4.19870410370798;32;60
-4.23133;65.744;Punkt D00789;4.60691144712404;358;62
-4.228;65.7587;Punkt D00790;1.20518358532359;191;60
-4.16667;65.802;Punkt D00791;5.59827213827731;173;60
-4.20867;65.748;Punkt D00792;3.20734341255471;203;60
-4.26933;65.7;Punkt D00793;3.79049676029193;162;62
-4.28333;65.644;Punkt D00794;4.60691144712404;170;60
-4.31133;65.6607;Punkt D00795;2.9935205183844;8;60
-4.25867;65.7093;Punkt D00796;3.20734341255471;40;60
-4.18133;65.75;Punkt D00797;2.9935205183844;39;60
-4.09867;65.79;Punkt D00798;2.9935205183844;36;62
-4.114;65.842;Punkt D00799;3.20734341255471;14;60
-4.11267;65.848;Punkt D00800;13.00431965454;191;60
-4.112;65.8353;Punkt D00801;0.796976241907534;351;60
-4.10533;65.852;Punkt D00802;1.20518358532359;254;62
-4.20667;65.8887;Punkt D00803;3.59611231104619;299;60
-4.33933;65.9047;Punkt D00804;0.991360691153274;276;60
-4.376;65.9067;Punkt D00805;4.19870410370798;287;18
-4.47467;65.9107;Punkt D00806;3.59611231104619;260;42
-4.45333;65.8973;Punkt D00807;3.59611231104619;107;62
-4.32533;65.8713;Punkt D00808;2.79913606913866;79;60
-4.314;65.864;Punkt D00809;0;217;60
-4.332;65.8613;Punkt D00810;0;217;62
-4.07467;65.7747;Punkt D00811;12.2073434126325;133;60
-3.754;65.6633;Punkt D00812;1.59395248381507;178;60
-3.70867;65.662;Punkt D00813;0.991360691153274;158;60
-3.90867;65.71;Punkt D00814;13.00431965454;286;60
-4.40867;65.772;Punkt D00815;12.7904967603697;290;62
-4.90533;65.8307;Punkt D00816;12.7904967603697;289;60
-5.39667;65.8907;Punkt D00817;12.4017278618782;285;60
-5.89267;65.95;Punkt D00818;12.2073434126325;289;60
-6.404;66.002;Punkt D00819;12.7904967603697;284;62
-6.92667;66.0533;Punkt D00820;12.7904967603697;281;60
-7.43133;66.1047;Punkt D00821;12.4017278618782;288;60
-7.94467;66.1467;Punkt D00822;12.2073434126325;282;60
-8.446;66.178;Punkt D00823;12.596112311124;274;60
-8.95733;66.1973;Punkt D00824;12.2073434126325;277;62
-9.47467;66.216;Punkt D00825;12.596112311124;278;60
-9.98533;66.2347;Punkt D00826;12.596112311124;273;60
-10.5;66.2513;Punkt D00827;12.4017278618782;280;62
-11.032;66.282;Punkt D00828;12.596112311124;281;60
-11.558;66.3107;Punkt D00829;12.596112311124;273;60
-12.076;66.3293;Punkt D00830;11.9935205184622;274;60
-12.5693;66.3553;Punkt D00831;12.2073434126325;276;60
-13.0907;66.3773;Punkt D00832;12.596112311124;275;62
-13.6073;66.396;Punkt D00833;12.596112311124;272;60
-14.134;66.4173;Punkt D00834;12.596112311124;276;60
-14.6693;66.442;Punkt D00835;12.596112311124;275;60
-15.198;66.4513;Punkt D00836;12.7904967603697;276;62
-15.6233;66.4533;Punkt D00837;13.00431965454;273;60
-15.946;66.4553;Punkt D00838;0;336;60
-15.946;66.4553;Punkt D00839;0;336;60
