Longitude;Latitude;Name;Speed;Course;Time
2.424;55.5213;Punkt 924;3.40172786180045;59;60
2.35733;55.5053;Punkt 925;4.00431965446224;264;60
2.27267;55.482;Punkt 926;3.20734341255471;272;60
2.29733;55.4927;Punkt 927;2.79913606913866;19;60
2.378;55.5093;Punkt 928;2.79913606913866;104;62
2.40933;55.5027;Punkt 929;7.60043196550843;66;58
2.636;55.5587;Punkt 930;11.3909287258004;53;62
2.93733;55.6567;Punkt 931;12.596112311124;56;60
3.24867;55.7527;Punkt 932;11.7991360692164;66;60
3.87067;55.9567;Punkt 933;11.9935205184622;58;120
4.198;56.0427;Punkt 934;11.9935205184622;76;60
4.51;56.138;Punkt 935;12.2073434126325;58;60
4.812;56.2393;Punkt 936;11.9935205184622;55;60
5.108;56.3467;Punkt 937;12.2073434126325;59;60
5.41067;56.4487;Punkt 938;11.1965442765546;63;60
6.02067;56.652;Punkt 939;11.7991360692164;58;120
6.332;56.752;Punkt 940;12.2073434126325;59;60
6.65067;56.8473;Punkt 941;11.1965442765546;64;60
7.30267;57.0107;Punkt 942;4.80129589636978;29;180
7.32733;57.024;Punkt 943;3.20734341255471;249;60
7.266;56.99;Punkt 944;2.60475161989292;195;60
7.35667;57.0253;Punkt 945;2.79913606913866;69;106
10.598;57.718;Punkt 946;0;237;1996
10.598;57.718;Punkt 947;0;237;60
