Longitude;Latitude;Name;Speed;Course;Time
1.35533;55.2633;Punkt 648;0.796976241907534;38;60
1.19933;55.2713;Punkt 649;5.79265658752305;249;60
1.1;55.226;Punkt 650;3.40172786180045;196;60
1.09467;55.1693;Punkt 651;3.20734341255471;170;60
1.082;55.1507;Punkt 652;0.796976241907534;36;60
1.09133;55.1687;Punkt 653;0.991360691153274;39;60
1.09933;55.186;Punkt 654;0.408207343416054;26;60
1.114;55.2187;Punkt 655;0.991360691153274;25;120
1.08133;55.1413;Punkt 656;2.9935205183844;1;60
1.09067;55.1953;Punkt 657;2.9935205183844;357;60
1.102;55.2393;Punkt 658;3.20734341255471;135;60
1.092;55.1827;Punkt 659;2.9935205183844;177;60
1.084;55.1553;Punkt 660;3.20734341255471;14;60
1.09067;55.2013;Punkt 661;0.602591792661794;39;60
1.09;55.204;Punkt 662;3.20734341255471;176;60
1.082;55.1507;Punkt 663;2.3909287257226;178;60
1.08267;55.1593;Punkt 664;3.20734341255471;4;60
1.084;55.1693;Punkt 665;2.3909287257226;190;60
1.08267;55.1333;Punkt 666;0.602591792661794;78;60
1.08067;55.16;Punkt 667;3.40172786180045;8;60
1.09467;55.2167;Punkt 668;3.59611231104619;9;60
1.09;55.226;Punkt 669;2.9935205183844;196;60
1.08267;55.1767;Punkt 670;2.60475161989292;181;62
1.08867;55.152;Punkt 671;0.408207343416054;12;60
1.08467;55.1547;Punkt 672;0.602591792661794;137;60
1.09533;55.152;Punkt 673;0.408207343416054;109;60
1.10933;55.1467;Punkt 674;0.602591792661794;124;60
1.12867;55.1393;Punkt 675;0.991360691153274;115;60
1.152;55.132;Punkt 676;0.796976241907534;113;60
1.17533;55.126;Punkt 677;0.991360691153274;121;60
1.196;55.1193;Punkt 678;0.796976241907534;115;60
1.21467;55.114;Punkt 679;1.39956803456933;25;60
1.08067;55.1553;Punkt 680;3.20734341255471;0;60
1.086;55.2113;Punkt 681;2.79913606913866;2;60
1.10667;55.2607;Punkt 682;3.79049676029193;324;60
1.08533;55.2073;Punkt 683;2.9935205183844;195;60
1.076;55.1527;Punkt 684;3.40172786180045;186;60
1.08467;55.1513;Punkt 685;3.20734341255471;4;60
1.08267;55.2027;Punkt 686;2.3909287257226;8;60
1.09267;55.1807;Punkt 687;10.3995680346471;186;60
0.929333;55.1447;Punkt 688;3.59611231104619;286;60
0.908667;55.1913;Punkt 689;2.00215982723112;15;60
0.908667;55.22;Punkt 690;2.9935205183844;177;60
0.905333;55.1707;Punkt 691;2.60475161989292;176;60
0.962667;55.1367;Punkt 692;3.79049676029193;113;60
0.942;55.1447;Punkt 693;2.60475161989292;291;60
0.904;55.19;Punkt 694;2.9935205183844;4;60
0.91;55.2247;Punkt 695;2.00215982723112;35;60
0.915333;55.2187;Punkt 696;1.39956803456933;311;60
0.912;55.1967;Punkt 697;2.00215982723112;336;120
0.688;55.2213;Punkt 698;8.39740820741597;302;60
0.456;55.248;Punkt 699;8.00863930892449;287;60
0.222;55.2747;Punkt 700;8.39740820741597;278;60
-0.0173333;55.3027;Punkt 701;8.39740820741597;282;60
-0.182;55.3207;Punkt 702;2.79913606913866;181;60
-0.174;55.2673;Punkt 703;2.9935205183844;178;60
-0.181333;55.216;Punkt 704;2.9935205183844;197;60
-0.184667;55.268;Punkt 705;0.602591792661794;356;60
-0.176;55.2333;Punkt 706;3.20734341255471;147;60
-0.169333;55.212;Punkt 707;3.20734341255471;351;60
-0.162;55.24;Punkt 708;0.602591792661794;137;60
-0.014;55.24;Punkt 709;6.00647948169337;76;60
0.183333;55.236;Punkt 710;7.60043196550843;93;62
0.404;55.2333;Punkt 711;9.00000000007776;107;60
0.665333;55.234;Punkt 712;8.39740820741597;91;60
0.904667;55.228;Punkt 713;2.19654427647686;176;60
0.910667;55.1807;Punkt 714;2.60475161989292;174;60
0.91;55.1627;Punkt 715;4.00431965446224;343;60
0.907333;55.22;Punkt 716;3.20734341255471;1;60
0.907333;55.2013;Punkt 717;3.20734341255471;188;60
0.909333;55.168;Punkt 718;1.80777537798538;124;120
2.216;55.472;Punkt 719;6.00647948169337;258;420
2.29133;55.5107;Punkt 720;8.59179265666171;309;60
2.346;55.488;Punkt 721;7.40604751626269;20;60
2.32267;55.504;Punkt 722;8.20302375817023;52;60
2.70333;55.588;Punkt 723;6.99784017284664;59;120
2.896;55.6487;Punkt 724;7.79481641475417;78;60
3.09133;55.7153;Punkt 725;7.79481641475417;73;60
3.28667;55.782;Punkt 726;8.20302375817023;60;60
3.50933;55.8567;Punkt 727;9.99136069123104;68;60
3.75;55.934;Punkt 728;8.80561555083202;57;60
3.99733;56.0147;Punkt 729;9.7969762419853;71;60
4.21533;56.1153;Punkt 730;9.60259179273956;29;60
4.47067;56.194;Punkt 731;9.40820734349382;54;60
4.732;56.27;Punkt 732;9.99136069123104;53;60
4.98333;56.346;Punkt 733;9.7969762419853;59;60
5.244;56.4293;Punkt 734;9.1943844493235;54;60
5.512;56.5033;Punkt 735;9.7969762419853;61;60
5.76867;56.5813;Punkt 736;9.40820734349382;58;60
6.01;56.6567;Punkt 737;8.80561555083202;64;60
6.242;56.728;Punkt 738;8.80561555083202;70;60
6.48133;56.7987;Punkt 739;9.40820734349382;53;60
6.98067;56.9367;Punkt 740;9.60259179273956;82;120
7.284;57.0147;Punkt 741;4.00431965446224;90;120
7.36;57.0507;Punkt 742;2.19654427647686;77;62
7.31267;57.0353;Punkt 743;2.79913606913866;237;60
7.3;57.012;Punkt 744;0.991360691153274;121;60
7.79133;57.1127;Punkt 745;8.20302375817023;56;120
8.046;57.1933;Punkt 746;9.40820734349382;61;60
8.318;57.2733;Punkt 747;10.2051835854014;65;60
8.616;57.344;Punkt 748;12.596112311124;89;60
8.91533;57.4227;Punkt 749;10.2051835854014;57;60
10.7133;57.7333;Punkt 750;8.39740820741597;212;360
10.5973;57.7187;Punkt 751;0;162;60
10.5973;57.7187;Punkt 752;0;162;60
10.5973;57.7187;Punkt 753;0;162;60
10.5973;57.7187;Punkt 754;0;162;60
10.5973;57.7187;Punkt 755;0;162;60
10.5973;57.7187;Punkt 756;0;162;60
10.5973;57.7187;Punkt 757;0;162;180
10.5973;57.7187;Punkt 758;0;162;60
10.5973;57.7187;Punkt 759;0;162;60
10.5973;57.7187;Punkt 760;0;162;60
10.5973;57.7187;Punkt 761;0;162;60
10.5973;57.7187;Punkt 762;0;162;60
10.5973;57.7187;Punkt 763;0;162;60
10.5973;57.7187;Punkt 764;0;162;60
10.5993;57.718;Punkt 765;0;28;60
10.5993;57.718;Punkt 766;0;28;60
10.5993;57.718;Punkt 767;0;28;120
10.5993;57.718;Punkt 768;0;28;60
10.5993;57.718;Punkt 769;0;28;60
10.5993;57.718;Punkt 770;0;102;60
