Longitude;Latitude;Name;Speed;Course;Time
20.666;61.3907;Punkt G00085;10.80777538;335;14
20.6287;61.4293;Punkt G00086;10.59395248;335;14
20.5813;61.4767;Punkt G00087;10.59395248;334;18
20.5507;61.5073;Punkt G00088;10.80777538;335;12
20.5113;61.546;Punkt G00089;10.80777538;334;14
20.4727;61.5853;Punkt G00090;11.00215983;335;14
20.4353;61.6247;Punkt G00091;11.00215983;335;14
20.3953;61.666;Punkt G00092;11.19654428;334;16
20.3567;61.706;Punkt G00093;11.19654428;336;14
20.318;61.746;Punkt G00094;11.00215983;335;14
20.278;61.7873;Punkt G00095;11.00215983;334;14
20.2407;61.826;Punkt G00096;11.19654428;335;14
20.2;61.8673;Punkt G00097;11.19654428;335;16
20.1607;61.9073;Punkt G00098;11.19654428;336;14
20.1213;61.9473;Punkt G00099;11.00215983;337;14
20.0847;61.9753;Punkt G00100;10.80777538;292;14
20.0847;61.98;Punkt G00101;0;32;14
20.0893;61.98;Punkt G00102;0;32;16
20.084;61.9787;Punkt G00103;9;267;14
19.9987;61.9807;Punkt G00104;10.59395248;274;14
19.9093;61.9827;Punkt G00105;10.39956803;273;14
19.8187;61.9853;Punkt G00106;10.59395248;275;14
19.73;61.986;Punkt G00107;10.80777538;269;16
19.5567;61.984;Punkt G00108;10.20518359;266;28
19.4707;61.982;Punkt G00109;9.991360691;270;14
19.384;61.9813;Punkt G00110;9.991360691;272;14
19.3007;61.9827;Punkt G00111;9.796976242;275;16
19.218;61.9867;Punkt G00112;10.59395248;288;14
19.1733;61.984;Punkt G00113;0.991360691;195;14
19.176;61.984;Punkt G00114;0;195;14
19.2133;62.008;Punkt G00115;11.39092873;31;14
19.314;62.0847;Punkt G00116;11.19654428;29;30
19.362;62.1233;Punkt G00117;11.19654428;30;14
19.41;62.1607;Punkt G00118;11.00215983;30;14
19.458;62.2;Punkt G00119;11.19654428;31;14
19.5047;62.2393;Punkt G00120;10.59395248;31;16
19.552;62.2773;Punkt G00121;11.60475162;30;14
19.5993;62.3167;Punkt G00122;11.39092873;25;14
19.6467;62.3567;Punkt G00123;11.60475162;27;14
19.696;62.3953;Punkt G00124;11.00215983;32;14
19.7427;62.4333;Punkt G00125;11.19654428;33;16
19.7933;62.4713;Punkt G00126;11.19654428;31;14
19.8473;62.5093;Punkt G00127;10.80777538;29;14
19.9027;62.5453;Punkt G00128;11.60475162;33;14
19.9587;62.582;Punkt G00129;11.19654428;37;14
19.9747;62.5887;Punkt G00130;0;95;16
19.9773;62.5893;Punkt G00131;0;95;14
19.9813;62.59;Punkt G00132;0;95;14
20.018;62.5927;Punkt G00133;10.59395248;84;14
20.142;62.5953;Punkt G00134;9.796976242;92;20
20.194;62.5953;Punkt G00135;9.408207343;102;10
20.3113;62.5967;Punkt G00136;10.39956803;94;18
20.4167;62.598;Punkt G00137;10.20518359;82;18
20.4767;62.5993;Punkt G00138;8.397408207;124;10
20.5007;62.5887;Punkt G00139;4.393088553;117;10
20.7807;62.598;Punkt G00140;9.408207343;66;56
20.8313;62.602;Punkt G00141;0;161;16
20.8333;62.6013;Punkt G00142;3.596112311;146;16
20.766;62.6207;Punkt G00143;9.991360691;296;14
20.6973;62.6487;Punkt G00144;11.00215983;324;14
20.6387;62.6813;Punkt G00145;11.39092873;321;14
20.58;62.714;Punkt G00146;10.59395248;315;14
20.524;62.7447;Punkt G00147;10.59395248;336;16
20.486;62.7807;Punkt G00148;11.60475162;353;14
20.47;62.8227;Punkt G00149;11.60475162;348;14
20.4547;62.8667;Punkt G00150;11.60475162;351;14
20.4367;62.9087;Punkt G00151;10.59395248;352;14
20.4187;62.952;Punkt G00152;11.19654428;343;16
20.4033;62.9953;Punkt G00153;9.991360691;356;14
20.3913;63.038;Punkt G00154;11.60475162;342;14
20.376;63.082;Punkt G00155;11.79913607;333;14
20.3573;63.1253;Punkt G00156;11.00215983;336;14
20.3393;63.168;Punkt G00157;11.00215983;335;16
20.322;63.2107;Punkt G00158;11.00215983;354;14
20.3053;63.2533;Punkt G00159;10.20518359;352;14
20.2907;63.2953;Punkt G00160;10.80777538;352;14
20.2847;63.3087;Punkt G00161;0;132;14
20.2827;63.3087;Punkt G00162;0.991360691;132;16
20.282;63.31;Punkt G00163;0;132;14
20.2793;63.31;Punkt G00164;0.796976242;216;14
20.3453;63.3327;Punkt G00165;9.991360691;50;14
20.4213;63.3593;Punkt G00166;11.00215983;66;16
20.494;63.3853;Punkt G00167;10.39956803;55;14
20.5593;63.4133;Punkt G00168;10.20518359;44;14
20.6207;63.4467;Punkt G00169;10.20518359;39;14
20.7373;63.5193;Punkt G00170;11.19654428;35;28
20.812;63.5413;Punkt G00171;11.00215983;95;16
20.9093;63.5367;Punkt G00172;10.80777538;95;14
21.08;63.526;Punkt G00173;0;170;28
21.0833;63.526;Punkt G00174;0;170;14
21.1247;63.554;Punkt G00175;11.39092873;35;16
21.182;63.5907;Punkt G00176;11.39092873;35;14
21.2353;63.6273;Punkt G00177;11.19654428;32;14
21.29;63.6633;Punkt G00178;11.00215983;33;14
21.344;63.7007;Punkt G00179;11.00215983;33;14
21.3967;63.738;Punkt G00180;10.80777538;33;16
21.4507;63.774;Punkt G00181;11.00215983;33;14
21.4813;63.7893;Punkt G00182;0;133;14
21.4827;63.79;Punkt G00183;0;133;14
21.5267;63.8127;Punkt G00184;11.39092873;39;14
21.59;63.8487;Punkt G00185;11.39092873;37;16
21.6633;63.8933;Punkt G00186;10.80777538;35;16
21.7067;63.9213;Punkt G00187;11.00215983;33;12
21.7627;63.958;Punkt G00188;11.00215983;34;14
21.8227;63.9933;Punkt G00189;11.19654428;37;14
21.8833;64.028;Punkt G00190;11.00215983;39;16
21.944;64.0633;Punkt G00191;11.00215983;35;14
22.0047;64.0993;Punkt G00192;10.80777538;37;14
22.0627;64.132;Punkt G00193;10.59395248;39;14
22.1233;64.1667;Punkt G00194;11.00215983;37;14
22.1813;64.2013;Punkt G00195;11.19654428;38;14
22.2433;64.238;Punkt G00196;10.80777538;34;16
22.3027;64.274;Punkt G00197;11.19654428;34;14
22.3587;64.3087;Punkt G00198;7.600431966;42;14
22.364;64.306;Punkt G00199;1.205183585;154;14
22.366;64.3047;Punkt G00200;0;154;16
22.3833;64.3067;Punkt G00201;9.796976242;53;14
22.4893;64.34;Punkt G00202;11.19654428;56;18
22.576;64.368;Punkt G00203;10.39956803;53;16
22.726;64.4147;Punkt G00204;11.00215983;54;26
22.79;64.4347;Punkt G00205;11.19654428;55;12
22.8727;64.46;Punkt G00206;10.80777538;56;14
22.9547;64.4847;Punkt G00207;11.00215983;54;14
23.0387;64.5087;Punkt G00208;10.59395248;55;14
23.1227;64.5333;Punkt G00209;11.00215983;55;16
23.2193;64.5613;Punkt G00210;10.39956803;52;16
23.4533;64.634;Punkt G00211;11.00215983;54;42
23.5333;64.658;Punkt G00212;10.59395248;57;14
23.6193;64.6833;Punkt G00213;11.19654428;55;14
23.704;64.7073;Punkt G00214;11.39092873;54;14
23.7887;64.73;Punkt G00215;10.59395248;61;14
23.818;64.734;Punkt G00216;0;154;14
23.8007;64.7367;Punkt G00217;9.602591793;295;16
23.716;64.7507;Punkt G00218;9.796976242;292;14
23.5407;64.7767;Punkt G00219;10.20518359;294;28
23.4553;64.7887;Punkt G00220;10.39956803;286;14
23.366;64.8033;Punkt G00221;9.991360691;291;16
23.2813;64.8187;Punkt G00222;9.796976242;291;14
23.1967;64.8353;Punkt G00223;9.602591793;302;14
23.1747;64.8393;Punkt G00224;0;241;14
23.1733;64.8387;Punkt G00225;0;241;16
23.1853;64.864;Punkt G00226;11.60475162;15;14
23.2387;64.9493;Punkt G00227;11.39092873;11;28
23.2627;64.9933;Punkt G00228;11.19654428;12;14
23.2827;65.0353;Punkt G00229;10.80777538;12;14
23.3087;65.078;Punkt G00230;11.00215983;14;16
23.3353;65.1207;Punkt G00231;10.80777538;18;14
23.3613;65.162;Punkt G00232;10.39956803;16;14
23.388;65.204;Punkt G00233;10.39956803;18;14
23.4133;65.246;Punkt G00234;11.79913607;11;14
23.4367;65.2893;Punkt G00235;10.59395248;12;16
23.4613;65.332;Punkt G00236;10.59395248;18;14
23.486;65.3747;Punkt G00237;11.39092873;14;14
23.4967;65.3907;Punkt G00238;0;201;14
23.5;65.3887;Punkt G00239;0;201;14
23.4627;65.3787;Punkt G00240;10.80777538;233;30
23.382;65.3587;Punkt G00241;8.805615551;244;14
23.3113;65.3353;Punkt G00242;9.796976242;226;14
23.246;65.308;Punkt G00243;12.20734341;220;14
23.188;65.2787;Punkt G00244;11.00215983;217;16
23.128;65.2493;Punkt G00245;8.203023758;221;14
23.0647;65.222;Punkt G00246;8.203023758;223;14
22.9993;65.1947;Punkt G00247;9.991360691;224;14
22.9313;65.168;Punkt G00248;9.408207343;228;14
22.8647;65.1413;Punkt G00249;9.408207343;229;16
22.7967;65.1153;Punkt G00250;9.408207343;228;14
22.654;65.064;Punkt G00251;10.39956803;226;28
22.5687;65.048;Punkt G00252;10.20518359;253;14
22.4727;65.0367;Punkt G00253;11.00215983;251;16
22.3387;65.02;Punkt G00254;11.39092873;252;18
22.2653;65.0113;Punkt G00255;11.60475162;257;10
22.1587;65.0013;Punkt G00256;11.79913607;257;14
22.0453;64.9907;Punkt G00257;11.99352052;257;14
21.9347;64.976;Punkt G00258;12.59611231;254;16
21.872;64.9673;Punkt G00259;0;198;14
21.874;64.9673;Punkt G00260;0;198;14
21.8767;64.9627;Punkt G00261;11.19654428;160;14
21.91;64.9173;Punkt G00262;11.79913607;164;14
21.9147;64.912;Punkt G00263;11.99352052;162;2
21.9433;64.872;Punkt G00264;11.60475162;163;14
21.9747;64.8293;Punkt G00265;11.00215983;164;14
22.0053;64.7847;Punkt G00266;10.80777538;163;14
22.0387;64.742;Punkt G00267;11.00215983;161;14
22.0627;64.71;Punkt G00268;0;180;14
22.0627;64.7093;Punkt G00269;0;180;16
22.0653;64.7093;Punkt G00270;0;180;14
22.04;64.6827;Punkt G00271;11.39092873;204;14
21.9967;64.64;Punkt G00272;11.99352052;203;14
21.9553;64.5973;Punkt G00273;11.60475162;207;14
21.908;64.554;Punkt G00274;12.20734341;205;16
21.8627;64.5113;Punkt G00275;11.99352052;206;14
21.806;64.4613;Punkt G00276;11.79913607;207;16
21.766;64.4253;Punkt G00277;12.40172786;207;12
21.7167;64.3813;Punkt G00278;11.99352052;205;16
21.668;64.3387;Punkt G00279;12.20734341;207;14
21.6213;64.2967;Punkt G00280;11.99352052;206;14
21.5727;64.2533;Punkt G00281;12.20734341;206;14
21.5233;64.2093;Punkt G00282;11.99352052;205;14
21.4613;64.1707;Punkt G00283;11.79913607;216;14
21.398;64.132;Punkt G00284;12.20734341;216;16
21.3327;64.092;Punkt G00285;11.79913607;216;14
21.272;64.0513;Punkt G00286;12.20734341;212;14
21.214;64.0107;Punkt G00287;11.99352052;211;14
21.1527;63.9733;Punkt G00288;11.99352052;219;14
21.0653;63.9433;Punkt G00289;11.99352052;230;16
20.9793;63.9113;Punkt G00290;12.20734341;231;14
20.894;63.8793;Punkt G00291;12.59611231;225;14
20.842;63.836;Punkt G00292;12.59611231;193;14
20.814;63.788;Punkt G00293;12.20734341;195;14
20.7653;63.744;Punkt G00294;11.99352052;209;16
20.71;63.702;Punkt G00295;12.20734341;210;14
20.5947;63.6173;Punkt G00296;9.796976242;215;32
20.5587;63.5913;Punkt G00297;9.991360691;209;10
20.5153;63.5553;Punkt G00298;10.39956803;211;16
20.468;63.5193;Punkt G00299;9.991360691;211;14
20.3813;63.4987;Punkt G00300;10.59395248;243;14
20.294;63.4773;Punkt G00301;12.20734341;249;14
20.196;63.46;Punkt G00302;11.79913607;246;14
20.1193;63.428;Punkt G00303;11.79913607;226;16
20.0493;63.394;Punkt G00304;8.397408207;220;14
19.98;63.3613;Punkt G00305;10.39956803;223;14
19.894;63.3373;Punkt G00306;12.59611231;245;14
19.8153;63.3067;Punkt G00307;11.00215983;220;14
19.7447;63.2733;Punkt G00308;12.40172786;222;16
19.6727;63.238;Punkt G00309;11.99352052;226;14
19.6;63.2027;Punkt G00310;11.60475162;222;14
19.5287;63.1687;Punkt G00311;11.99352052;225;14
19.4567;63.1347;Punkt G00312;11.60475162;225;14
19.384;63.0993;Punkt G00313;11.99352052;220;16
19.3153;63.0633;Punkt G00314;12.40172786;221;14
19.2487;63.0267;Punkt G00315;12.59611231;218;14
19.1807;62.9907;Punkt G00316;11.79913607;221;14
19.1073;62.956;Punkt G00317;11.60475162;224;14
19.034;62.9213;Punkt G00318;11.99352052;222;16
18.9613;62.8867;Punkt G00319;11.79913607;224;14
18.894;62.8527;Punkt G00320;2.993520518;152;14
18.9007;62.8527;Punkt G00321;0;152;14
18.9033;62.8527;Punkt G00322;0;152;14
18.9087;62.8513;Punkt G00323;9;127;16
18.9887;62.8247;Punkt G00324;11.79913607;127;14
19.072;62.7967;Punkt G00325;12.59611231;124;14
19.1547;62.768;Punkt G00326;11.19654428;126;14
19.206;62.752;Punkt G00327;0.991360691;120;30
19.21;62.752;Punkt G00328;0;120;14
19.2127;62.7513;Punkt G00329;2.799136069;148;14
19.144;62.718;Punkt G00330;11.99352052;226;14
19.07;62.6853;Punkt G00331;11.39092873;224;14
18.9993;62.6533;Punkt G00332;10.59395248;221;14
18.928;62.6187;Punkt G00333;11.19654428;225;16
18.86;62.5867;Punkt G00334;11.60475162;227;14
18.7793;62.5487;Punkt G00335;11.60475162;230;16
18.722;62.5213;Punkt G00336;11.99352052;220;12
18.6527;62.4887;Punkt G00337;11.99352052;224;16
18.566;62.4487;Punkt G00338;12.40172786;231;16
18.5087;62.4233;Punkt G00339;11.99352052;226;12
18.4347;62.3907;Punkt G00340;11.99352052;226;14
18.358;62.3567;Punkt G00341;11.79913607;228;14
18.284;62.3247;Punkt G00342;12.20734341;231;16
18.2087;62.2913;Punkt G00343;13.00431965;231;14
18.1307;62.258;Punkt G00344;11.99352052;226;14
18.054;62.2247;Punkt G00345;12.59611231;216;14
17.978;62.1913;Punkt G00346;13.00431965;230;14
17.9033;62.1553;Punkt G00347;13.1987041;237;16
17.8707;62.1347;Punkt G00348;1.205183585;101;14
17.8707;62.1307;Punkt G00349;0;107;14
17.8733;62.13;Punkt G00350;0;107;14
17.868;62.104;Punkt G00351;9.408207343;192;14
17.856;62.068;Punkt G00352;8.008639309;191;16
17.8453;62.036;Punkt G00353;8.591792657;188;14
17.8353;62.002;Punkt G00354;8.397408207;186;14
17.8253;61.968;Punkt G00355;9.194384449;188;14
17.8173;61.9313;Punkt G00356;9.408207343;191;14
17.8093;61.896;Punkt G00357;9.408207343;185;16
17.8;61.8587;Punkt G00358;9.194384449;186;14
17.794;61.822;Punkt G00359;9.602591793;185;14
17.7873;61.7853;Punkt G00360;9.602591793;181;14
17.772;61.7093;Punkt G00361;9.796976242;183;30
17.764;61.6707;Punkt G00362;10.20518359;188;14
17.7567;61.63;Punkt G00363;10.20518359;185;14
17.7487;61.5893;Punkt G00364;9.991360691;186;14
17.74;61.548;Punkt G00365;9.408207343;185;14
17.7313;61.5073;Punkt G00366;10.20518359;186;16
17.7233;61.466;Punkt G00367;10.20518359;186;14
17.714;61.4253;Punkt G00368;10.20518359;184;14
17.706;61.384;Punkt G00369;10.39956803;187;14
17.6967;61.3407;Punkt G00370;10.59395248;190;14
17.6867;61.2973;Punkt G00371;10.20518359;189;16
17.6753;61.2547;Punkt G00372;11.00215983;188;14
17.6613;61.2367;Punkt G00373;0;20;14
17.658;61.2353;Punkt G00374;0;20;14
17.7267;61.2293;Punkt G00375;10.39956803;98;14
17.8073;61.222;Punkt G00376;10.20518359;102;16
17.888;61.2147;Punkt G00377;9.991360691;102;14
17.9887;61.2067;Punkt G00378;10.39956803;100;16
18.0573;61.2007;Punkt G00379;10.39956803;100;12
18.142;61.1933;Punkt G00380;10.20518359;101;16
18.2227;61.186;Punkt G00381;10.39956803;101;14
18.2313;61.184;Punkt G00382;0;310;14
18.228;61.1827;Punkt G00383;3.207343413;276;14
18.2347;61.1427;Punkt G00384;11.00215983;174;14
18.2433;61.0993;Punkt G00385;11.00215983;173;14
18.246;61.0567;Punkt G00386;11.79913607;181;16
18.2507;60.9573;Punkt G00387;12.59611231;176;28
18.258;60.908;Punkt G00388;12.20734341;176;14
18.274;60.81;Punkt G00389;12.59611231;174;30
18.282;60.7607;Punkt G00390;13.00431965;176;14
18.2907;60.712;Punkt G00391;12.79049676;174;14
18.3007;60.6607;Punkt G00392;12.20734341;177;14
18.2967;60.6127;Punkt G00393;12.20734341;184;14
18.2973;60.5613;Punkt G00394;12.59611231;172;16
18.3053;60.5127;Punkt G00395;12.40172786;176;14
18.3173;60.4633;Punkt G00396;11.99352052;159;14
18.3527;60.4167;Punkt G00397;12.20734341;172;14
18.3947;60.3713;Punkt G00398;12.59611231;152;14
18.464;60.3393;Punkt G00399;9.796976242;137;16
18.534;60.3053;Punkt G00400;13.00431965;126;14
18.6053;60.268;Punkt G00401;12.79049676;129;14
18.696;60.2427;Punkt G00402;13.00431965;109;14
18.7947;60.222;Punkt G00403;13.1987041;117;14
18.8767;60.192;Punkt G00404;13.00431965;158;16
18.91;60.1413;Punkt G00405;13.1987041;162;14
18.9413;60.0933;Punkt G00406;12.59611231;160;14
18.9773;60.0447;Punkt G00407;12.59611231;161;14
19.0107;59.996;Punkt G00408;12.59611231;162;14
19.0413;59.9487;Punkt G00409;12.79049676;164;16
19.0713;59.9013;Punkt G00410;12.59611231;162;14
19.0867;59.8533;Punkt G00411;11.99352052;187;14
19.0847;59.8053;Punkt G00412;12.40172786;213;14
19.014;59.774;Punkt G00413;11.79913607;222;14
18.922;59.778;Punkt G00414;12.20734341;271;16
18.8247;59.7733;Punkt G00415;12.20734341;257;14
18.7407;59.7593;Punkt G00416;7.794816415;261;14
18.7127;59.758;Punkt G00417;0;272;18
18.7127;59.758;Punkt G00418;0;272;10
18.7127;59.758;Punkt G00419;0;272;16
18.7127;59.758;Punkt G00420;0;272;14
18.7127;59.758;Punkt G00421;0;272;14
18.7127;59.758;Punkt G00422;0;272;14
18.7127;59.758;Punkt G00423;0;272;14
18.7127;59.758;Punkt G00424;0;272;16
18.7127;59.758;Punkt G00425;0;272;14
18.7127;59.758;Punkt G00426;0;272;14
18.7127;59.758;Punkt G00427;0;272;14
18.7127;59.758;Punkt G00428;0;272;14
18.7127;59.758;Punkt G00429;0;272;16
18.7127;59.758;Punkt G00430;0;272;14
18.7127;59.758;Punkt G00431;0;272;14
18.7127;59.758;Punkt G00432;0;272;14
18.7127;59.758;Punkt G00433;0;272;14
18.7127;59.758;Punkt G00434;0;272;16
18.7127;59.758;Punkt G00435;0;272;14
18.7127;59.758;Punkt G00436;0;272;14
18.7127;59.758;Punkt G00437;0;272;14
18.7127;59.758;Punkt G00438;0;272;14
18.7127;59.758;Punkt G00439;0;272;16
18.7127;59.758;Punkt G00440;0;272;14
18.7127;59.758;Punkt G00441;0;272;14
18.7127;59.758;Punkt G00442;0;272;14
18.712;59.758;Punkt G00443;0;272;14
18.7127;59.758;Punkt G00444;0;272;16
18.7127;59.758;Punkt G00445;0;272;14
18.7127;59.7573;Punkt G00446;0;272;14
18.7127;59.758;Punkt G00447;0;272;14
18.7127;59.758;Punkt G00448;0;272;14
18.7127;59.758;Punkt G00449;0;272;16
18.7127;59.758;Punkt G00450;0;272;14
18.7127;59.758;Punkt G00451;0;272;14
18.7127;59.758;Punkt G00452;0;272;14
18.7127;59.758;Punkt G00453;0;272;14
18.7127;59.7573;Punkt G00454;0;272;16
18.7127;59.758;Punkt G00455;0;272;14
18.7127;59.758;Punkt G00456;0;272;14
18.7127;59.7573;Punkt G00457;0;272;14
18.7127;59.758;Punkt G00458;0;272;14
18.7127;59.758;Punkt G00459;0;272;16
18.7127;59.758;Punkt G00460;0;272;14
18.7127;59.758;Punkt G00461;0;272;14
18.7127;59.7573;Punkt G00462;0;272;14
18.7127;59.758;Punkt G00463;0;272;14
18.7127;59.758;Punkt G00464;0;272;16
18.7127;59.758;Punkt G00465;0;272;14
18.7127;59.758;Punkt G00466;0;272;14
18.7127;59.758;Punkt G00467;0;272;14
18.7127;59.758;Punkt G00468;0;272;14
18.7127;59.758;Punkt G00469;0;272;30
18.7127;59.758;Punkt G00470;0;272;14
18.7127;59.758;Punkt G00471;0;272;14
18.7127;59.758;Punkt G00472;0;272;14
18.7127;59.758;Punkt G00473;0;272;16
18.7127;59.758;Punkt G00474;0;272;14
18.7127;59.758;Punkt G00475;0;272;14
18.7127;59.7573;Punkt G00476;0;272;14
18.7127;59.758;Punkt G00477;0;272;14
18.7127;59.758;Punkt G00478;0;272;16
18.7127;59.758;Punkt G00479;0;272;14
18.7127;59.758;Punkt G00480;0;272;14
18.7127;59.758;Punkt G00481;0;272;14
18.7127;59.7573;Punkt G00482;0;272;14
18.7127;59.758;Punkt G00483;0;272;14
18.7127;59.758;Punkt G00484;0;272;16
18.7127;59.7573;Punkt G00485;0;272;14
18.7127;59.758;Punkt G00486;0;272;14
18.7127;59.7573;Punkt G00487;0;272;14
18.7127;59.758;Punkt G00488;0;272;16
18.7127;59.758;Punkt G00489;0;272;14
18.7127;59.758;Punkt G00490;0;272;14
18.7127;59.758;Punkt G00491;0;272;14
18.7127;59.758;Punkt G00492;0;272;14
18.7127;59.758;Punkt G00493;0;272;16
18.7127;59.7573;Punkt G00494;0;272;14
18.7127;59.758;Punkt G00495;0;272;14
18.7127;59.758;Punkt G00496;0;272;14
18.7127;59.758;Punkt G00497;0;272;14
18.7127;59.758;Punkt G00498;0;272;16
18.7127;59.7573;Punkt G00499;0;272;14
18.7127;59.7573;Punkt G00500;0;272;18
18.7127;59.7573;Punkt G00501;0;272;10
18.7127;59.758;Punkt G00502;0;272;14
18.7127;59.758;Punkt G00503;0;272;16
18.7127;59.758;Punkt G00504;0;272;14
18.7127;59.758;Punkt G00505;0;272;14
18.7127;59.7573;Punkt G00506;0;272;14
18.7127;59.758;Punkt G00507;0;272;14
18.7127;59.758;Punkt G00508;0;272;16
18.7127;59.758;Punkt G00509;0;272;14
18.7127;59.7573;Punkt G00510;0;272;14
18.7127;59.7573;Punkt G00511;0;272;14
18.7127;59.758;Punkt G00512;0;272;14
18.7127;59.758;Punkt G00513;0;272;16
18.7127;59.758;Punkt G00514;0;272;14
18.7127;59.758;Punkt G00515;0;272;14
18.7127;59.7573;Punkt G00516;0;272;14
18.7127;59.758;Punkt G00517;0;272;14
18.7127;59.758;Punkt G00518;0;272;16
18.7127;59.758;Punkt G00519;0;272;14
18.7127;59.758;Punkt G00520;0;272;14
18.7127;59.758;Punkt G00521;0;272;14
18.7127;59.758;Punkt G00522;0;272;14
18.7127;59.758;Punkt G00523;0;272;16
18.7127;59.758;Punkt G00524;0;272;14
18.7127;59.758;Punkt G00525;0;272;14
18.7127;59.758;Punkt G00526;0;272;28
18.7127;59.758;Punkt G00527;0;272;16
18.7127;59.758;Punkt G00528;0;272;14
18.7127;59.758;Punkt G00529;0;272;14
18.7127;59.758;Punkt G00530;0;272;14
18.7127;59.758;Punkt G00531;0;272;14
18.7127;59.758;Punkt G00532;0;272;16
18.7127;59.758;Punkt G00533;0;272;14
18.7127;59.758;Punkt G00534;0;272;14
18.7127;59.758;Punkt G00535;0;272;14
