Longitude;Latitude;Name;Speed;Course;Time
12.346;56.1853;Punkt A00564;3.20734341255471;105;16
12.3693;56.1813;Punkt A00565;3.79049676029193;128;14
12.386;56.1707;Punkt A00566;3.40172786180045;144;14
12.404;56.1613;Punkt A00567;3.20734341255471;122;14
12.424;56.156;Punkt A00568;3.20734341255471;117;14
12.4433;56.1533;Punkt A00569;4.19870410370798;19;14
12.4313;56.1693;Punkt A00570;4.19870410370798;320;16
12.412;56.182;Punkt A00571;4.19870410370798;319;14
12.396;56.196;Punkt A00572;4.00431965446224;337;14
12.386;56.2113;Punkt A00573;4.80129589636978;342;14
12.38;56.2233;Punkt A00574;2.00215982723112;24;16
12.382;56.218;Punkt A00575;6.8034557236009;167;14
12.3867;56.2067;Punkt A00576;1.80777537798538;143;28
12.3887;56.206;Punkt A00577;2.19654427647686;137;14
12.386;56.2087;Punkt A00578;1.59395248381507;350;16
12.3813;56.212;Punkt A00579;9.40820734349382;59;14
12.3747;56.218;Punkt A00580;2.79913606913866;322;14
12.3747;56.23;Punkt A00581;2.19654427647686;1;14
12.3727;56.2353;Punkt A00582;1.59395248381507;15;14
12.3647;56.2353;Punkt A00583;5.40388768903157;194;16
12.3507;56.2107;Punkt A00584;6.99784017284664;197;14
12.35;56.184;Punkt A00585;7.19222462209238;166;14
12.386;56.166;Punkt A00586;6.8034557236009;153;14
12.4313;56.1627;Punkt A00587;7.60043196550843;48;14
12.464;56.188;Punkt A00588;9.00000000007776;13;16
12.4707;56.22;Punkt A00589;7.79481641475417;358;14
12.4653;56.224;Punkt A00590;0;355;14
12.46;56.224;Punkt A00591;0;355;14
12.454;56.2247;Punkt A00592;0;355;14
12.4487;56.2253;Punkt A00593;0;355;16
12.4433;56.2273;Punkt A00594;0;355;14
12.4393;56.23;Punkt A00595;0.796976241907534;355;14
12.428;56.2313;Punkt A00596;6.60907127435516;260;8
12.338;56.2173;Punkt A00597;6.60907127435516;239;30
12.33;56.2147;Punkt A00598;6.60907127435516;238;2
12.312;56.2087;Punkt A00599;6.60907127435516;233;6
12.2833;56.1967;Punkt A00600;6.8034557236009;232;12
12.2387;56.1807;Punkt A00601;6.99784017284664;245;14
12.224;56.1793;Punkt A00602;6.99784017284664;260;4
12.1887;56.176;Punkt A00603;6.60907127435516;269;10
12.1413;56.1767;Punkt A00604;6.99784017284664;275;14
12.0907;56.178;Punkt A00605;6.8034557236009;275;16
12.0407;56.178;Punkt A00606;6.8034557236009;274;14
11.998;56.19;Punkt A00607;6.8034557236009;299;14
11.9653;56.2087;Punkt A00608;6.60907127435516;357;14
11.9987;56.2227;Punkt A00609;6.00647948169337;81;14
12.0413;56.2213;Punkt A00610;6.00647948169337;95;14
12.0847;56.2187;Punkt A00611;5.79265658752305;96;16
12.1267;56.2153;Punkt A00612;5.79265658752305;96;14
12.1673;56.21;Punkt A00613;6.00647948169337;120;14
12.204;56.1973;Punkt A00614;6.00647948169337;118;14
12.2433;56.188;Punkt A00615;6.00647948169337;110;14
12.286;56.18;Punkt A00616;6.00647948169337;108;16
12.328;56.1733;Punkt A00617;6.20086393093911;106;14
12.3707;56.1667;Punkt A00618;5.79265658752305;105;14
12.4107;56.1713;Punkt A00619;7.79481641475417;82;14
12.4413;56.188;Punkt A00620;11.1965442765546;339;16
12.4107;56.2273;Punkt A00621;9.40820734349382;336;14
12.3647;56.2473;Punkt A00622;8.20302375817023;265;14
12.334;56.2307;Punkt A00623;6.99784017284664;221;14
12.3;56.2047;Punkt A00624;7.79481641475417;212;14
12.2853;56.1953;Punkt A00625;8.20302375817023;231;6
12.2533;56.1853;Punkt A00626;8.00863930892449;250;10
12.2473;56.1847;Punkt A00627;7.79481641475417;254;2
12.1987;56.1813;Punkt A00628;8.00863930892449;282;12
12.16;56.202;Punkt A00629;7.40604751626269;322;14
12.1093;56.2133;Punkt A00630;8.00863930892449;279;14
12.0527;56.218;Punkt A00631;8.20302375817023;280;14
12.0487;56.2353;Punkt A00632;6.39524838018485;47;14
12.0907;56.246;Punkt A00633;6.20086393093911;77;16
12.1347;56.2507;Punkt A00634;6.39524838018485;80;14
12.18;56.2547;Punkt A00635;6.60907127435516;84;14
12.228;56.2607;Punkt A00636;6.8034557236009;65;14
12.2753;56.272;Punkt A00637;7.40604751626269;65;14
12.326;56.288;Punkt A00638;8.80561555083202;55;16
12.3747;56.3107;Punkt A00639;9.1943844493235;45;14
12.4073;56.342;Punkt A00640;9.60259179273956;46;14
12.4233;56.352;Punkt A00641;9.7969762419853;36;4
12.3927;56.2753;Punkt A00642;3.40172786180045;172;262
12.394;56.268;Punkt A00643;3.20734341255471;174;8
12.3893;56.2547;Punkt A00644;2.9935205183844;186;14
12.392;56.2433;Punkt A00645;2.60475161989292;180;14
12.396;56.2333;Punkt A00646;2.60475161989292;180;14
12.3987;56.2233;Punkt A00647;2.60475161989292;180;16
12.402;56.214;Punkt A00648;2.3909287257226;180;14
12.4073;56.204;Punkt A00649;2.60475161989292;180;14
12.4113;56.1933;Punkt A00650;2.60475161989292;180;14
12.4187;56.184;Punkt A00651;2.60475161989292;180;16
12.4267;56.1747;Punkt A00652;2.79913606913866;180;14
12.408;56.1727;Punkt A00653;4.00431965446224;346;28
12.4;56.1867;Punkt A00654;3.59611231104619;336;14
12.3933;56.2013;Punkt A00655;3.79049676029193;348;14
12.3873;56.2167;Punkt A00656;3.79049676029193;346;16
12.3787;56.222;Punkt A00657;1.80777537798538;299;14
12.3667;56.228;Punkt A00658;0.991360691153274;319;14
12.3567;56.232;Punkt A00659;1.80777537798538;319;14
12.358;56.2473;Punkt A00660;9.7969762419853;20;16
12.3907;56.2827;Punkt A00661;10.3995680346471;27;14
12.4247;56.318;Punkt A00662;9.60259179273956;24;14
12.4527;56.3527;Punkt A00663;9.60259179273956;27;14
12.4853;56.3873;Punkt A00664;9.7969762419853;26;14
12.512;56.4247;Punkt A00665;10.2051835854014;20;14
12.5273;56.4647;Punkt A00666;9.60259179273956;9;16
12.546;56.5027;Punkt A00667;9.7969762419853;16;14
12.5547;56.5427;Punkt A00668;10.3995680346471;0;14
12.5547;56.584;Punkt A00669;10.3995680346471;359;14
12.5527;56.6253;Punkt A00670;10.5939524838928;355;14
12.5433;56.6687;Punkt A00671;10.5939524838928;347;16
12.522;56.7093;Punkt A00672;11.0021598273089;334;14
12.4867;56.7473;Punkt A00673;10.8077753780631;330;14
12.4467;56.7853;Punkt A00674;10.3995680346471;328;14
12.4047;56.8213;Punkt A00675;11.0021598273089;327;16
12.3613;56.8567;Punkt A00676;11.0021598273089;328;14
12.3213;56.8933;Punkt A00677;10.8077753780631;332;14
12.294;56.9347;Punkt A00678;11.0021598273089;345;14
12.276;56.9753;Punkt A00679;10.5939524838928;347;14
12.2573;57.0167;Punkt A00680;10.5939524838928;346;14
12.256;57.0533;Punkt A00681;9.99136069123104;64;16
12.2707;57.0587;Punkt A00682;0;99;10
12.2707;57.0587;Punkt A00683;0;99;6
